V4	ComiR	DianaMicroTCDS	EIMMO	EMBL	MicroCosm	miRSVR	PicTar	PITA	PITAtop	RNA22	RNAhybrid	MinoTar	TargetScan	TargetSpy
FBgn0085267|dme-miR-34	0.217	NA	NA	NA	NA	NA	NA	NA	NA	2.305477	NA	NA	NA	NA
FBgn0085268|dme-miR-14	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085268|dme-miR-277	0.2171	NA	NA	NA	NA	NA	NA	NA	NA	1.118504	NA	NA	NA	NA
FBgn0085268|dme-miR-34	0.2173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000467486776099224
FBgn0085269|dme-miR-14	0.2214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085269|dme-miR-277	0.2361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085269|dme-miR-34	0.2218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085271|dme-miR-14	0.2343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085271|dme-miR-277	0.2319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085271|dme-miR-34	0.2195	NA	NA	NA	NA	NA	NA	NA	NA	1.607928	NA	NA	NA	0.681159854380734
FBgn0085272|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.197263	NA	NA	NA	NA
FBgn0085273|dme-miR-14	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.148204953611039
FBgn0085273|dme-miR-277	0.2167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085273|dme-miR-34	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	1.15983	NA	NA	NA	NA
FBgn0085276|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.696124	NA	NA	NA	NA
FBgn0085277|dme-miR-14	0.2192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000970844555326036
FBgn0085277|dme-miR-277	0.2194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.421319116005051
FBgn0085277|dme-miR-34	0.2187	NA	NA	NA	NA	NA	NA	NA	NA	3.25617	NA	NA	NA	0.542794493790872
FBgn0085279|dme-miR-14	0.2161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085279|dme-miR-277	0.2169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085279|dme-miR-34	0.2181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69026016892283
FBgn0085280|dme-miR-14	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085280|dme-miR-277	0.2152	NA	NA	NA	NA	NA	NA	NA	NA	1.526286	NA	NA	NA	NA
FBgn0085280|dme-miR-34	0.2152	NA	NA	NA	NA	NA	NA	NA	NA	0.93363	NA	NA	NA	NA
FBgn0085281|dme-miR-14	0.2313	NA	NA	NA	NA	NA	NA	NA	NA	0.871245	NA	NA	NA	NA
FBgn0085281|dme-miR-277	0.2214	NA	NA	NA	NA	NA	NA	NA	NA	3.733374	NA	NA	NA	NA
FBgn0085281|dme-miR-34	0.2212	NA	NA	NA	NA	NA	NA	NA	NA	1.336364	NA	NA	NA	NA
FBgn0085282|dme-miR-14	0.222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.839737812235988
FBgn0085282|dme-miR-277	0.2378	NA	NA	NA	NA	NA	NA	NA	NA	0.579496	NA	NA	NA	0.981998993400764
FBgn0085282|dme-miR-34	0.2223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914872923905701
FBgn0085283|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.090909	NA	NA	NA	NA
FBgn0085283|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.969548	NA	NA	NA	NA
FBgn0085284|dme-miR-14	0.216	NA	NA	NA	NA	NA	NA	NA	NA	1.254833	NA	NA	NA	NA
FBgn0085284|dme-miR-277	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085284|dme-miR-34	0.2157	NA	NA	NA	NA	NA	NA	NA	NA	1.187906	NA	NA	NA	NA
FBgn0085285|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20805	NA	NA	NA	NA
FBgn0085287|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.196666	NA	NA	NA	NA
FBgn0085287|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.715049	NA	NA	NA	NA
FBgn0085288|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.920025	NA	NA	NA	NA
FBgn0085288|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.194127	NA	NA	NA	NA
FBgn0085288|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.092245	NA	NA	NA	NA
FBgn0085289|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.018719	NA	NA	NA	NA
FBgn0085289|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.245652	NA	NA	NA	NA
FBgn0085290|dme-miR-14	0.2232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085290|dme-miR-277	0.2236	NA	NA	NA	NA	NA	NA	NA	NA	3.35134	NA	NA	NA	NA
FBgn0085290|dme-miR-34	0.2235	NA	NA	NA	NA	NA	NA	NA	NA	3.230963	NA	NA	NA	0.00451986750481963
FBgn0085293|dme-miR-14	0.2319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085293|dme-miR-277	0.876	NA	NA	NA	NA	NA	NA	NA	NA	1.318558	NA	NA	NA	NA
FBgn0085293|dme-miR-34	0.2172	NA	NA	NA	NA	NA	NA	NA	NA	1.382092	NA	NA	NA	0.454192715449978
FBgn0085294|dme-miR-14	0.2286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085294|dme-miR-277	0.2297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085294|dme-miR-34	0.2167	NA	NA	NA	NA	NA	NA	NA	NA	0.715851	NA	NA	NA	NA
FBgn0085295|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.378812	NA	NA	NA	NA
FBgn0085296|dme-miR-14	0.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085296|dme-miR-277	0.2153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085296|dme-miR-34	0.2152	NA	NA	NA	NA	NA	NA	NA	NA	4.235083	NA	NA	NA	NA
FBgn0085297|dme-miR-14	0.2161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085297|dme-miR-277	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085297|dme-miR-34	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	4.235083	NA	NA	NA	NA
FBgn0085298|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.037556	NA	NA	NA	NA
FBgn0085298|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.966667	NA	NA	NA	NA
FBgn0085300|dme-miR-14	0.2161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085300|dme-miR-277	0.2154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085300|dme-miR-34	0.2158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085301|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09901	NA
FBgn0085302|dme-miR-14	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085302|dme-miR-277	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085302|dme-miR-34	0.2162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085304|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.709641	NA	NA	NA	NA
FBgn0085305|dme-miR-14	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085305|dme-miR-277	0.2153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085305|dme-miR-34	0.2152	NA	NA	NA	NA	NA	NA	NA	NA	1.938972	NA	NA	NA	NA
FBgn0085306|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.926868	NA	NA	NA	NA
FBgn0085308|dme-miR-14	0.2219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085308|dme-miR-277	0.234	NA	NA	NA	NA	NA	NA	NA	NA	1.054671	NA	NA	NA	0.0118163764653544
FBgn0085308|dme-miR-34	0.2216	NA	NA	NA	NA	NA	NA	NA	NA	3.234825	NA	NA	NA	0.00914968408221781
FBgn0085309|dme-miR-14	0.2333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0101162303340423
FBgn0085309|dme-miR-277	0.219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085309|dme-miR-34	0.2177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085311|dme-miR-14	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	1.156474	NA	NA	NA	NA
FBgn0085311|dme-miR-277	0.2194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0204202385915648
FBgn0085311|dme-miR-34	0.2317	NA	NA	NA	NA	NA	NA	NA	NA	0.633333	NA	NA	NA	0.00234039214871344
FBgn0085312|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.927631	NA	NA	NA	NA
FBgn0085313|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.929984	NA	NA	NA	NA
FBgn0085315|dme-miR-14	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0.0128806535135002
FBgn0085315|dme-miR-277	0.219	NA	NA	NA	NA	NA	NA	NA	NA	1.191177	NA	NA	NA	0.993151658206108
FBgn0085315|dme-miR-34	0.2194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00886523468252095
FBgn0085317|dme-miR-14	0.2204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085317|dme-miR-277	0.2205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085317|dme-miR-34	0.2213	NA	NA	NA	NA	NA	NA	NA	NA	0.858387	NA	NA	NA	NA
FBgn0085318|dme-miR-14	0.2166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085318|dme-miR-277	0.2161	NA	NA	NA	NA	NA	NA	NA	NA	7.020736	NA	NA	NA	NA
FBgn0085318|dme-miR-34	0.2167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085319|dme-miR-14	0.2164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085319|dme-miR-277	0.2264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085319|dme-miR-34	0.2157	NA	NA	NA	NA	NA	NA	NA	NA	12.774461	NA	NA	NA	NA
FBgn0085320|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16101	NA
FBgn0085321|dme-miR-14	0.2202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085321|dme-miR-277	0.8785	0.921	0.572	NA	NA	-1.06	NA	NA	NA	2.136874	NA	NA	NA	NA
FBgn0085321|dme-miR-34	0.2204	NA	NA	NA	NA	NA	NA	NA	NA	0.984091	NA	NA	NA	NA
FBgn0085322|dme-miR-14	0.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085322|dme-miR-277	0.2186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1481999189102
FBgn0085322|dme-miR-34	0.2326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989210796497816
FBgn0085323|dme-miR-14	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085323|dme-miR-277	0.8771	0.515	0.886	NA	NA	-0.2735	NA	NA	NA	NA	NA	NA	0.09901	NA
FBgn0085323|dme-miR-34	0.2176	NA	NA	NA	NA	NA	NA	NA	NA	5.988573	NA	NA	NA	NA
FBgn0085324|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.113487	NA	NA	NA	NA
FBgn0085325|dme-miR-14	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085325|dme-miR-277	0.2193	NA	NA	NA	NA	NA	NA	NA	NA	0.947833	NA	NA	NA	NA
FBgn0085325|dme-miR-34	0.2198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.382087234028302
FBgn0085326|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.954861	NA	NA	NA	NA
FBgn0085327|dme-miR-14	0.2163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085327|dme-miR-277	0.2172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085327|dme-miR-34	0.2184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085328|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.757772	NA	NA	NA	NA
FBgn0085328|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.684264	NA	NA	NA	NA
FBgn0085329|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28415	NA	NA	NA	NA
FBgn0085330|dme-miR-14	0.2161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085330|dme-miR-277	0.2153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085330|dme-miR-34	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085331|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.741351	NA	NA	NA	NA
FBgn0085331|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9728	NA	NA	NA	NA
FBgn0085331|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.911547	NA	NA	NA	NA
FBgn0085333|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19722	NA	NA	NA	NA
FBgn0085334|dme-miR-14	0.2168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085334|dme-miR-277	0.2276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085334|dme-miR-34	0.2161	NA	NA	NA	NA	NA	NA	NA	NA	2.163056	NA	NA	NA	NA
FBgn0085335|dme-miR-14	0.9146	0.854	0.869	NA	NA	-0.2056	3	NA	NA	20.30544	NA	NA	0.09901	0.866078433873263
FBgn0085335|dme-miR-277	0.2241	NA	NA	NA	NA	NA	NA	NA	NA	2.359124	NA	NA	NA	0.916443248570648
FBgn0085335|dme-miR-34	0.2384	NA	NA	NA	NA	NA	NA	NA	NA	16.713622	NA	NA	NA	0.156226600153652
FBgn0085336|dme-miR-14	0.2214	NA	NA	NA	NA	NA	NA	NA	NA	1.893883	NA	NA	NA	0.0677883732890455
FBgn0085336|dme-miR-277	0.2218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085336|dme-miR-34	0.2214	NA	NA	NA	NA	NA	NA	NA	NA	1.023913	NA	NA	NA	0.624672351490212
FBgn0085337|dme-miR-14	0.9076	NA	NA	NA	NA	-0.8857	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085337|dme-miR-277	0.239	NA	NA	NA	NA	-0.0074	NA	NA	NA	NA	NA	NA	NA	0.925777140722474
FBgn0085337|dme-miR-34	0.2364	NA	NA	NA	NA	NA	NA	NA	NA	4.162593	NA	NA	NA	0.114446085806259
FBgn0085339|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.438234	NA	NA	NA	NA
FBgn0085339|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.169586	NA	NA	NA	NA
FBgn0085339|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.827922	NA	NA	NA	NA
FBgn0085341|dme-miR-14	0.2164	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA
FBgn0085341|dme-miR-277	0.2173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085341|dme-miR-34	0.2164	NA	NA	NA	NA	NA	NA	NA	NA	5.266432	NA	NA	NA	NA
FBgn0085342|dme-miR-14	0.2424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.503419395695951
FBgn0085342|dme-miR-277	0.8823	0.691	0.886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.999854123982097
FBgn0085342|dme-miR-34	0.2418	NA	NA	NA	NA	NA	NA	NA	NA	3.406235	NA	NA	NA	0.303088079365519
FBgn0085343|dme-miR-14	0.2416	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0.911915199810471
FBgn0085343|dme-miR-277	0.225	NA	NA	NA	NA	NA	NA	NA	NA	0.878536	NA	NA	NA	0.551290589157981
FBgn0085343|dme-miR-34	0.2405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000482017042679875
FBgn0085344|dme-miR-14	0.2435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916443248570648
FBgn0085344|dme-miR-277	0.2262	NA	NA	NA	NA	NA	NA	NA	NA	0.66623	NA	NA	NA	0.990975821067445
FBgn0085344|dme-miR-34	0.924	0.799	0.61	NA	NA	NA	NA	NA	NA	6.712057	NA	NA	NA	0.828934214371531
FBgn0085345|dme-miR-14	0.2152	NA	NA	NA	NA	-0.4673	NA	NA	NA	NA	NA	NA	NA	0.943529537852314
FBgn0085345|dme-miR-277	0.2275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000578035308163435
FBgn0085345|dme-miR-34	0.217	NA	NA	NA	NA	NA	NA	NA	NA	2.069016	NA	NA	NA	0.729682338449514
FBgn0085346|dme-miR-14	0.2368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.276793044041322
FBgn0085346|dme-miR-277	0.2341	0.648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.985817419647005
FBgn0085346|dme-miR-34	0.2404	NA	NA	NA	NA	NA	NA	NA	NA	1.208208	NA	NA	NA	0.693068038742927
FBgn0085347|dme-miR-14	0.9238	NA	0.869	NA	NA	-0.1227	NA	NA	NA	8.09151	NA	NA	NA	0.999039862516922
FBgn0085347|dme-miR-277	0.2428	NA	NA	NA	NA	-0.0054	NA	NA	NA	3.490638	NA	NA	NA	0.999142599570486
FBgn0085347|dme-miR-34	0.9234	0.577	0.826	NA	NA	-0.0861	NA	NA	NA	35.9982	NA	NA	NA	0.942162746182505
FBgn0085349|dme-miR-14	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085349|dme-miR-277	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	2.21036	NA	NA	NA	NA
FBgn0085349|dme-miR-34	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085350|dme-miR-14	0.2374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.137857313243214
FBgn0085350|dme-miR-277	0.2254	NA	NA	NA	NA	NA	NA	3.04	NA	NA	NA	NA	NA	9.10048286278727e-05
FBgn0085350|dme-miR-34	0.2422	NA	NA	NA	NA	NA	NA	-5.86	NA	1.026987	NA	NA	NA	0.999624396233429
FBgn0085351|dme-miR-14	0.2373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.539545760847449
FBgn0085351|dme-miR-277	0.2253	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	9.10048286278727e-05
FBgn0085351|dme-miR-34	0.2421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.999624396233429
FBgn0085353|dme-miR-14	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085353|dme-miR-277	0.2194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085353|dme-miR-34	0.2195	NA	NA	NA	NA	NA	NA	-5.17	NA	2.532873	NA	NA	NA	0.0114579689202704
FBgn0085354|dme-miR-14	0.2226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085354|dme-miR-277	0.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963223498826499
FBgn0085354|dme-miR-34	0.2233	NA	NA	NA	NA	NA	NA	NA	NA	7.631247	NA	NA	NA	0.156226600153652
FBgn0085355|dme-miR-14	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085355|dme-miR-277	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085355|dme-miR-34	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085356|dme-miR-14	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	1.031102	NA	NA	NA	NA
FBgn0085356|dme-miR-277	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085356|dme-miR-34	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085357|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.584233	NA	NA	NA	NA
FBgn0085358|dme-miR-14	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085358|dme-miR-277	0.2187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085358|dme-miR-34	0.2193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085359|dme-miR-14	0.2227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0548129611736888
FBgn0085359|dme-miR-277	0.2225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.579595838593564
FBgn0085359|dme-miR-34	0.2217	NA	NA	NA	NA	NA	NA	NA	NA	1.065006	NA	NA	NA	0.000524947163942672
FBgn0085360|dme-miR-14	0.221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085360|dme-miR-277	0.2206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085360|dme-miR-34	0.2211	NA	NA	NA	NA	NA	NA	NA	NA	0.729554	NA	NA	NA	0.742931778271557
FBgn0085361|dme-miR-14	0.2154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085361|dme-miR-277	0.2162	NA	NA	NA	NA	NA	NA	NA	NA	0.51482	NA	NA	NA	NA
FBgn0085361|dme-miR-34	0.2159	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA
FBgn0085362|dme-miR-14	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085362|dme-miR-277	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085362|dme-miR-34	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	0.66755	NA	NA	NA	NA
FBgn0085363|dme-miR-14	0.2328	NA	NA	NA	NA	NA	NA	NA	NA	0.990228	NA	NA	NA	0.000539166467268729
FBgn0085363|dme-miR-277	0.2347	NA	NA	NA	NA	NA	NA	NA	NA	0.791	NA	NA	NA	0.00674590793966758
FBgn0085363|dme-miR-34	0.2338	NA	NA	NA	NA	NA	NA	NA	NA	3.10132	NA	NA	NA	0.739127095111254
FBgn0085364|dme-miR-14	0.2159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085364|dme-miR-277	0.2178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085364|dme-miR-34	0.2176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085367|dme-miR-14	0.2174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085367|dme-miR-277	0.2167	NA	NA	NA	NA	-0.0798	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085367|dme-miR-34	0.2158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00403939770549803
FBgn0085368|dme-miR-14	0.2436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085368|dme-miR-277	0.9192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32202	NA
FBgn0085368|dme-miR-34	0.2432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085369|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.856639	NA	NA	NA	NA
FBgn0085369|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.245588	NA	NA	NA	NA
FBgn0085369|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.873257	NA	NA	NA	NA
FBgn0085370|dme-miR-14	0.2391	NA	NA	NA	NA	NA	NA	NA	NA	9.440572	NA	NA	NA	0.241061902473024
FBgn0085370|dme-miR-277	0.2381	NA	NA	NA	NA	NA	NA	NA	NA	12.581552	NA	NA	NA	0.4127844965405
FBgn0085370|dme-miR-34	0.2385	NA	NA	NA	NA	NA	NA	NA	NA	41.756968	NA	NA	NA	0.156226600153652
FBgn0085371|dme-miR-14	0.2162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085371|dme-miR-277	0.228	0.808	0.886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085371|dme-miR-34	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	17.156186	NA	NA	NA	NA
FBgn0085372|dme-miR-14	0.2218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085372|dme-miR-277	0.2225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085372|dme-miR-34	0.2218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0085373|dme-miR-14	0.2238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
